16;11;1;1;9;1;12;16;16;N6324.4565;E01028.6597
16;11;1;2;0;0;7;32;32;N6324.4565;E01028.6597
16;11;1;3;19;2;3;64;64;N6324.4565;E01028.6597
16;11;1;4;9;1;4;128;128;N6324.4565;E01028.6597
16;11;1;5;9;1;5;256;256;N6324.4565;E01028.6597
16;11;1;6;0;0;5;508;512;N6324.4565;E01028.6597
16;11;1;7;9;1;5;1019;1024;N6324.4565;E01028.6597
16;11;2;1;9;1;5;13;16;N6324.4565;E01028.6597
16;11;2;2;9;1;2;32;32;N6324.4565;E01028.6597
16;11;2;3;9;1;4;61;64;N6324.4565;E01028.6597
16;11;2;4;9;1;3;125;128;N6324.4565;E01028.6596
16;11;2;5;0;0;6;256;256;N6324.4565;E01028.6596
16;11;2;6;9;1;6;502;512;N6324.4565;E01028.6596
16;11;2;7;9;1;5;1021;1024;N6324.4565;E01028.6596
16;11;3;1;19;2;2;13;16;N6324.4565;E01028.6596
16;11;3;2;9;1;5;29;32;N6324.4565;E01028.6596
16;11;3;3;9;1;5;64;64;N6324.4565;E01028.6596
16;11;3;4;9;1;8;128;128;N6324.4565;E01028.6596
16;11;3;5;9;1;5;253;256;N6324.4565;E01028.6596
16;11;3;6;9;1;5;512;512;N6324.4565;E01028.6596
16;11;3;7;9;1;5;1024;1024;N6324.4565;E01028.6596
16;11;4;1;9;1;5;13;16;N6324.4565;E01028.6596
16;11;4;2;9;1;3;32;32;N6324.4565;E01028.6596
16;11;4;3;9;1;6;61;64;N6324.4565;E01028.6596
16;11;4;4;9;1;6;125;128;N6324.4565;E01028.6596
16;11;4;5;9;1;5;256;256;N6324.4565;E01028.6596
16;11;4;6;9;1;4;512;512;N6324.4565;E01028.6596
16;11;4;7;9;1;5;1024;1024;N6324.4565;E01028.6596
16;11;5;1;9;1;6;16;16;N6324.4565;E01028.6596
16;11;5;2;9;1;4;32;32;N6324.4565;E01028.6596
16;11;5;3;9;1;6;64;64;N6324.4565;E01028.6596
16;11;5;4;0;0;5;125;128;N6324.4565;E01028.6596
16;11;5;5;9;1;4;256;256;N6324.4565;E01028.6596
16;11;5;6;9;1;5;512;512;N6324.4565;E01028.6596
16;11;5;7;9;1;5;1024;1024;N6324.4565;E01028.6596
