12;10;1;1;225;24;4;13;16;N6324.3381;E01028.6124
12;10;1;2;197;21;5;32;32;N6324.3381;E01028.6126
12;10;1;3;206;22;4;60;64;N6324.3381;E01028.6124
12;10;1;4;225;24;4;128;128;N6324.3384;E01028.6130
12;10;1;5;234;25;6;256;256;N6324.3386;E01028.6126
12;10;1;6;215;23;4;512;512;N6324.3386;E01028.6131
12;10;1;7;225;24;4;1023;1024;N6324.3384;E01028.6137
12;10;2;1;244;26;2;16;16;N6324.3383;E01028.6138
12;10;2;2;225;24;4;32;32;N6324.3383;E01028.6138
12;10;2;3;215;23;5;64;64;N6324.3382;E01028.6139
12;10;2;4;215;23;4;128;128;N6324.3381;E01028.6141
12;10;2;5;215;23;6;254;256;N6324.3381;E01028.6144
12;10;2;6;225;24;5;502;512;N6324.3383;E01028.6147
