2;10;1;1;28;3;9;16;16;N6324.4450;E01028.6592
2;10;1;2;19;2;9;32;32;N6324.4450;E01028.6592
2;10;1;3;28;3;4;61;64;N6324.4457;E01028.6593
2;10;1;4;19;2;6;128;128;N6324.4463;E01028.6595
2;10;1;5;19;2;6;256;256;N6324.4475;E01028.6598
2;10;1;6;19;2;6;509;512;N6324.4475;E01028.6596
2;10;1;7;19;2;5;1021;1024;N6324.4472;E01028.6592
2;10;2;1;9;1;2;13;16;N6324.4472;E01028.6593
2;10;2;2;9;1;7;29;32;N6324.4473;E01028.6594
2;10;2;3;19;2;11;63;64;N6324.4472;E01028.6595
2;10;2;4;9;1;6;125;128;N6324.4472;E01028.6595
2;10;2;5;9;1;4;253;256;N6324.4471;E01028.6594
2;10;2;6;9;1;5;512;512;N6324.4471;E01028.6593
2;10;2;7;9;1;5;1024;1024;N6324.4470;E01028.6594
2;10;3;1;0;0;6;16;16;N6324.4469;E01028.6597
2;10;3;2;9;1;2;32;32;N6324.4467;E01028.6603
2;10;3;3;19;2;4;64;64;N6324.4466;E01028.6606
2;10;3;4;0;0;4;128;128;N6324.4463;E01028.6605
2;10;3;5;0;0;5;256;256;N6324.4459;E01028.6603
2;10;3;6;9;1;4;512;512;N6324.4458;E01028.6603
2;10;3;7;0;0;5;1024;1024;N6324.4459;E01028.6603
2;10;4;1;9;1;1;16;16;N6324.4459;E01028.6603
2;10;4;2;0;0;4;29;32;N6324.4459;E01028.6603
2;10;4;3;0;0;5;64;64;N6324.4459;E01028.6603
2;10;4;4;0;0;4;128;128;N6324.4459;E01028.6603
2;10;4;5;9;1;4;256;256;N6324.4459;E01028.6603
2;10;4;6;0;0;5;512;512;N6324.4459;E01028.6601
2;10;4;7;9;1;4;1024;1024;N6324.4459;E01028.6601
2;10;5;1;0;0;4;16;16;N6324.4459;E01028.6601
2;10;5;2;19;2;4;32;32;N6324.4459;E01028.6602
2;10;5;3;0;0;6;64;64;N6324.4459;E01028.6602
2;10;5;4;0;0;5;125;128;N6324.4458;E01028.6603
2;10;5;5;0;0;5;256;256;N6324.4456;E01028.6597
2;10;5;6;0;0;5;512;512;N6324.4452;E01028.6588
2;10;5;7;0;0;5;1021;1024;N6324.4451;E01028.6572
