15;10;1;1;365;39;4;16;16;N6324.2640;E01028.5814
15;10;1;2;365;39;4;32;32;N6324.2615;E01028.5804
15;10;1;3;365;39;5;64;64;N6324.2602;E01028.5804
15;10;1;4;356;38;5;128;128;N6324.2602;E01028.5804
15;10;1;5;365;39;5;254;256;N6324.2602;E01028.5804
15;10;1;6;365;39;4;505;512;N6324.2602;E01028.5804
15;10;1;7;365;39;4;1020;1024;N6324.2588;E01028.5802
15;10;2;1;384;41;3;13;16;N6324.2585;E01028.5803
15;10;2;2;375;40;4;32;32;N6324.2584;E01028.5803
15;10;2;3;356;38;4;64;64;N6324.2584;E01028.5803
15;10;2;4;365;39;4;128;128;N6324.2584;E01028.5803
15;10;2;5;365;39;4;254;256;N6324.2584;E01028.5803
15;10;2;6;356;38;5;509;512;N6324.2584;E01028.5803
15;10;2;7;365;39;5;1023;1024;N6324.2585;E01028.5804
15;10;3;1;375;40;4;16;16;N6324.2586;E01028.5803
15;10;3;2;375;40;5;29;32;N6324.2586;E01028.5803
15;10;3;3;365;39;4;63;64;N6324.2587;E01028.5801
15;10;3;4;365;39;4;128;128;N6324.2588;E01028.5800
15;10;3;5;356;38;5;256;256;N6324.2588;E01028.5799
15;10;3;6;365;39;4;509;512;N6324.2588;E01028.5799
15;10;3;7;365;39;4;1023;1024;N6324.2588;E01028.5799
15;10;4;1;365;39;6;16;16;N6324.2589;E01028.5797
16;10;4;2;365;39;4;32;32;N6324.2589;E01028.5797
16;10;4;3;375;40;4;61;64;N6324.2588;E01028.5796
16;10;4;4;365;39;4;128;128;N6324.2588;E01028.5796
16;10;4;5;356;38;4;253;256;N6324.2588;E01028.5796
16;10;4;6;365;39;4;509;512;N6324.2588;E01028.5796
16;10;4;7;356;38;5;1022;1024;N6324.2588;E01028.5797
16;10;5;1;375;40;4;16;16;N6324.2588;E01028.5797
16;10;5;2;375;40;4;29;32;N6324.2589;E01028.5797
16;10;5;3;375;40;4;61;64;N6324.2589;E01028.5796
16;10;5;4;365;39;4;121;128;N6324.2590;E01028.5798
18;10;5;5;365;39;4;256;256;N6324.2590;E01028.5798
18;10;5;6;365;39;5;512;512;N6324.2591;101028.5798
18;10;5;7;365;39;4;1023;1024;N6324.2590;E01028.5798
