6;10;1;1;234;25;4;13;16;N6324.3398;E01028.6121
6;10;1;2;225;24;4;32;32;N6324.3395;E01028.6121
6;10;1;3;234;25;5;61;64;N6324.3392;E01028.6119
6;10;1;4;225;24;4;125;128;N6324.3390;E01028.6118
6;10;1;5;206;22;6;253;256;N6324.3388;E01028.6118
6;10;1;6;225;24;5;512;512;N6324.3386;E01028.6117
6;10;1;7;225;24;5;1024;1024;N6324.3385;E01028.6117
6;10;2;1;234;25;5;13;16;N6324.3385;E01028.6117
6;10;2;2;225;24;7;32;32;N6324.3385;E01028.6117
6;10;2;3;234;25;6;64;64;N6324.3385;E01028.6117
6;10;2;4;234;25;6;128;128;N6324.3385;E01028.6117
6;10;2;5;234;25;5;256;256;N6324.3385;E01028.6117
6;10;2;6;225;24;4;512;512;N6324.3385;E01028.6117
6;10;2;7;225;24;5;1024;1024;N6324.3385;E01028.6117
6;10;3;1;225;24;4;16;16;N6324.3385;E01028.6117
6;10;3;2;225;24;5;32;32;N6324.3385;E01028.6116
6;10;3;3;234;25;4;64;64;N6324.3385;E01028.6116
6;10;3;4;225;24;5;125;128;N6324.3385;E01028.6116
6;10;3;5;225;24;5;253;256;N6324.3385;E01028.6116
6;10;3;6;225;24;4;512;512;N6324.3385;E01028.6116
6;10;3;7;225;24;5;1024;1024;N6324.3385;E01028.6116
6;10;4;1;215;23;7;16;16;N6324.3385;E01028.6116
6;10;4;2;206;22;6;32;32;N6324.3385;E01028.6116
6;10;4;3;215;23;6;64;64;N6324.3385;E01028.6116
6;10;4;4;225;24;4;128;128;N6324.3385;E01028.6116
6;10;4;5;234;25;6;256;256;N6324.3385;E01028.6116
6;10;4;6;234;25;4;512;512;N6324.3385;E01028.6116
6;10;4;7;225;24;5;1024;1024;N6324.3385;E01028.6116
6;10;5;1;225;24;4;16;16;N6324.3385;E01028.6116
6;10;5;2;225;24;4;32;32;N6324.3384;E01028.6115
6;10;5;3;234;25;5;64;64;N6324.3384;E01028.6115
6;10;5;4;244;26;6;128;128;N6324.3384;E01028.6115
6;10;5;5;234;25;5;256;256;N6324.3384;E01028.6115
6;10;5;6;234;25;4;512;512;N6324.3384;E01028.6115
6;10;5;7;225;24;6;1024;1024;N6324.3384;101028.6115
