0;10;1;1;84;9;8;16;16;N6324.4363;E01028.6675
0;10;1;2;103;11;6;29;32;N6324.4364;E01028.6672
0;10;1;3;103;11;5;64;64;N6324.4368;E01028.6663
0;10;1;4;103;11;5;128;128;N6324.4370;E01028.6655
0;10;1;5;103;11;5;256;256;N6324.4370;E01028.6655
0;10;1;6;103;11;5;509;512;N6324.4374;E01028.6645
0;10;1;7;103;11;6;1021;1024;N6324.4376;E01028.6646
0;10;2;1;103;11;4;13;16;N6324.4376;E01028.6646
0;10;2;2;103;11;5;29;32;N6324.4376;E01028.6646
0;10;2;3;103;11;5;61;64;N6324.4376;E01028.6646
0;10;2;4;94;10;7;128;128;N6324.4376;E01028.6646
0;10;2;5;103;11;5;256;256;N6324.4376;E01028.6646
0;10;2;6;103;11;5;509;512;N6324.4376;E01028.6646
0;10;2;7;103;11;5;1021;1024;N6324.4376;E01028.6646
0;10;3;1;94;10;9;16;16;N6324.4376;E01028.6646
0;10;3;2;94;10;8;29;32;N6324.4376;E01028.6646
0;10;3;3;103;11;5;64;64;N6324.4376;E01028.6646
0;10;3;4;103;11;6;128;128;N6324.4376;E01028.6646
0;10;3;5;103;11;4;256;256;N6324.4376;E01028.6646
0;10;3;6;103;11;4;512;512;N6324.4376;E01028.6646
0;10;3;7;103;11;5;1024;1024;N6324.4376;E01028.6646
0;10;4;1;112;12;6;16;16;N6324.4376;E01028.6646
0;10;4;2;112;12;5;29;32;N6324.4376;E01028.6646
0;10;4;3;103;11;4;64;64;N6324.4376;E01028.6646
0;10;4;4;103;11;6;128;128;N6324.4376;E01028.6646
0;10;4;5;103;11;5;256;256;N6324.4376;E01028.6646
0;10;4;6;103;11;5;509;512;163$GPGGA;N6324.4376
0;10;4;7;103;11;5;1018;1024;N6324.4376;E01028.6646
0;10;5;1;103;11;5;16;16;N6324.4376;E01028.6646
0;10;5;2;94;10;5;32;32;N6324.4376;E01028.6646
0;10;5;3;94;10;6;61;64;N6324.4376;E01028.6646
0;10;5;4;103;11;5;125;128;N6324.4376;E01028.6646
0;10;5;5;103;11;6;256;256;N6324.4376;E01028.6646
0;10;5;6;103;11;6;512;512;N6324.4376;E01028.6646
0;10;5;7;103;11;5;987;1024;N6324.4376;E01028.6646
