5;12;1;1;131;14;4;16;16;N6324.3920;E01028.6319
5;12;1;2;122;13;5;29;32;N6324.3920;E01028.6322
5;12;1;3;112;12;4;61;64;N6324.3920;E01028.6322
5;12;1;4;112;12;4;128;128;N6324.3920;E01028.6315
5;12;1;5;103;11;4;253;256;N6324.3925;E01028.6296
5;12;1;6;103;11;5;512;512;N6324.3936;E01028.6273
5;12;1;7;103;11;5;1024;1024;N6324.3948;E01028.6249
5;12;2;1;103;11;5;13;16;N6324.3955;E01028.6231
5;12;2;2;112;12;5;32;32;N6324.3969;E01028.6184
5;12;2;3;94;10;9;64;64;N6324.3969;E01028.6184
5;12;2;4;94;10;4;128;128;N6324.3974;E01028.6167
5;12;2;5;94;10;6;253;256;N6324.3978;E01028.6158
5;12;2;6;94;10;6;512;512;N6324.3988;E01028.6137
5;12;2;7;94;10;6;1024;1024;N6324.4001;E01028.6117
5;12;3;1;94;10;4;13;16;N6324.4001;E01028.6117
5;12;3;2;94;10;5;32;32;N6324.4002;E01028.6119
5;12;3;3;94;10;6;64;64;N6324.4003;E01028.6120
5;12;3;4;103;11;4;124;128;N6324.4004;E01028.6118
5;12;3;5;94;10;7;256;256;N6324.4004;E01028.6117
5;12;3;6;94;10;5;512;512;N6324.4005;E01028.6119
5;12;3;7;84;9;6;1024;1024;N6324.4005;E01028.6121
5;12;4;1;75;8;4;16;16;N6324.4005;E01028.6120
5;12;4;2;84;9;11;29;32;N6324.4005;E01028.6120
5;12;4;3;197;21;67;52;64;N6324.4005;E01028.6120
5;12;4;4;0;0;0;0;128;N6324.4005;E01028.6119
