11;10;1;1;328;35;3;13;16;N6324.2865;E01028.5895
11;10;1;2;328;35;4;29;32;N6324.2865;E01028.5895
11;10;1;3;328;35;4;64;64;N6324.2865;E01028.5895
11;10;1;4;328;35;5;128;128;N6324.2865;E01028.5895
11;10;1;5;319;34;6;256;256;N6324.2865;E01028.5895
11;10;1;6;328;35;5;510;512;N6324.2865;E01028.5895
12;10;1;7;319;34;5;1018;1024;N6324.2865;E01028.5895
12;10;2;1;319;34;4;13;16;N6324.2865;E01028.5895
12;10;2;2;319;34;8;31;32;N6324.2865;E01028.5895
13;10;2;3;319;34;6;64;64;N6324.2865;E01028.5895
13;10;2;4;319;34;6;128;128;N6324.2865;E01028.5895
13;10;2;5;319;34;5;252;256;N6324.2865;E01028.5895
13;10;2;6;319;34;5;508;512;N6324.2865;E01028.5895
13;10;2;7;319;34;5;1018;1024;N6324.2865;E01028.5895
13;10;3;1;319;34;2;13;16;N6324.2865;E01028.5895
13;10;3;2;309;33;8;32;32;N6324.2865;E01028.5895
13;10;3;3;319;34;5;64;64;N6324.2865;E01028.5895
13;10;3;4;328;35;4;125;128;N6324.2865;E01028.5895
13;10;3;5;319;34;5;251;256;N6324.2865;E01028.5895
13;10;3;6;319;34;4;478;512;N6324.2865;E01028.5895
13;10;3;7;319;34;5;1017;1024;N6324.2865;E01028.5895
13;10;4;1;300;32;4;13;16;N6324.2865;101028.589$
13;10;4;2;319;34;4;32;32;N6324.2865;E01028.5896
13;10;4;3;309;33;5;61;64;N6324.2865;E01028.5896
13;10;4;4;309;33;5;128;128;N6324.2865;E01028.5896
13;10;4;5;309;33;5;253;256;N6324.2865;E01028.5896
13;10;4;6;319;34;5;512;512;N6324.2865;E01028.5896
14;10;4;7;337;36;5;1019;1024;N6324.2865;E01028.5896
14;10;5;1;347;37;9;13;16;N6324.2731;E01028.5843
14;10;5;2;347;37;5;29;32;N6324.2705;E01028.5835
14;10;5;3;356;38;7;64;64;N6324.2692;E01028.5831
14;10;5;4;337;36;6;125;128;N6324.2692;E01028.5831
14;10;5;5;347;37;5;252;256;N6324.2692;E01028.5831
14;10;5;6;347;37;4;512;512;N6324.2692;E01028.5831
14;10;5;7;347;37;5;1021;1024;N6324.2718;E01028.5840
